Ref,Val,Package,PosX,PosY,Rot,Side
"R9_17","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",205.162500,-121.570000,0.000000,bottom
"R9_18","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",205.162500,-172.070000,0.000000,bottom
"R9_19","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",230.132195,-96.145000,0.000000,bottom
"R9_20","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",230.132195,-146.645000,0.000000,bottom
"R10_1","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",53.527500,-50.410000,0.000000,bottom
"R10_2","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",53.527500,-100.910000,0.000000,bottom
"R10_3","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",53.527500,-151.410000,0.000000,bottom
"R10_4","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",78.482195,-75.417652,0.000000,bottom
"R10_5","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",78.482195,-125.917652,0.000000,bottom
"R10_6","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",104.027500,-50.410000,0.000000,bottom
"R10_7","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",104.027500,-100.910000,0.000000,bottom
"R10_8","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",104.027500,-151.410000,0.000000,bottom
"R10_9","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",128.997195,-75.485000,0.000000,bottom
"R10_10","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",128.997195,-125.985000,0.000000,bottom
"R10_11","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",154.527500,-50.410000,0.000000,bottom
"R10_12","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",154.527500,-100.910000,0.000000,bottom
"R10_13","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",154.527500,-151.410000,0.000000,bottom
"R10_14","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",179.482195,-75.417652,0.000000,bottom
"R10_15","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",179.482195,-125.917652,0.000000,bottom
"R10_16","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",205.027500,-50.410000,0.000000,bottom
"R10_17","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",205.027500,-100.910000,0.000000,bottom
"R10_18","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",205.027500,-151.410000,0.000000,bottom
"R10_19","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",229.997195,-75.485000,0.000000,bottom
"R10_20","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",229.997195,-125.985000,0.000000,bottom
"R11_1","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",49.622500,-47.980000,180.000000,bottom
"R11_2","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",49.622500,-98.480000,180.000000,bottom
"R11_3","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",49.622500,-148.980000,180.000000,bottom
"R11_4","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",74.577195,-72.987652,180.000000,bottom
"R11_5","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",74.577195,-123.487652,180.000000,bottom
"R11_6","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",100.122500,-47.980000,180.000000,bottom
"R11_7","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",100.122500,-98.480000,180.000000,bottom
"R11_8","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",100.122500,-148.980000,180.000000,bottom
"R11_9","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",125.092195,-73.055000,180.000000,bottom
"R11_10","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",125.092195,-123.555000,180.000000,bottom
"R11_11","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",150.622500,-47.980000,180.000000,bottom
"R11_12","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",150.622500,-98.480000,180.000000,bottom
"R11_13","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",150.622500,-148.980000,180.000000,bottom
"R11_14","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",175.577195,-72.987652,180.000000,bottom
"R11_15","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",175.577195,-123.487652,180.000000,bottom
"R11_16","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",201.122500,-47.980000,180.000000,bottom
"R11_17","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",201.122500,-98.480000,180.000000,bottom
"R11_18","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",201.122500,-148.980000,180.000000,bottom
"R11_19","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",226.092195,-73.055000,180.000000,bottom
"R11_20","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",226.092195,-123.555000,180.000000,bottom
"R12_1","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",52.252500,-67.120000,180.000000,bottom
"R12_2","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",52.252500,-117.620000,180.000000,bottom
"R12_3","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",52.252500,-168.120000,180.000000,bottom
"R12_4","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",77.207195,-92.127652,180.000000,bottom
"R12_5","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",77.207195,-142.627652,180.000000,bottom
"R12_6","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",102.752500,-67.120000,180.000000,bottom
"R12_7","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",102.752500,-117.620000,180.000000,bottom
"R12_8","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",102.752500,-168.120000,180.000000,bottom
"R12_9","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",127.722195,-92.195000,180.000000,bottom
"R12_10","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",127.722195,-142.695000,180.000000,bottom
"R12_11","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",153.252500,-67.120000,180.000000,bottom
"R12_12","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",153.252500,-117.620000,180.000000,bottom
"R12_13","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",153.252500,-168.120000,180.000000,bottom
"R12_14","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",178.207195,-92.127652,180.000000,bottom
"R12_15","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",178.207195,-142.627652,180.000000,bottom
"R12_16","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",203.752500,-67.120000,180.000000,bottom
"R12_17","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",203.752500,-117.620000,180.000000,bottom
"R12_18","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",203.752500,-168.120000,180.000000,bottom
"R12_19","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",228.722195,-92.195000,180.000000,bottom
"R12_20","CRCW080510K0FKEAC","RES_CRCW_0805_VIS",228.722195,-142.695000,180.000000,bottom
"R13_1","CRCW0805150KFKEA","RC0805N_VIS",40.882799,-57.120000,180.000000,bottom
"R13_2","CRCW0805150KFKEA","RC0805N_VIS",40.882799,-107.620000,180.000000,bottom
"R13_3","CRCW0805150KFKEA","RC0805N_VIS",40.882799,-158.120000,180.000000,bottom
"R13_4","CRCW0805150KFKEA","RC0805N_VIS",65.837494,-82.127652,180.000000,bottom
"R13_5","CRCW0805150KFKEA","RC0805N_VIS",65.837494,-132.627652,180.000000,bottom
"R13_6","CRCW0805150KFKEA","RC0805N_VIS",91.382799,-57.120000,180.000000,bottom
"R13_7","CRCW0805150KFKEA","RC0805N_VIS",91.382799,-107.620000,180.000000,bottom
"R13_8","CRCW0805150KFKEA","RC0805N_VIS",91.382799,-158.120000,180.000000,bottom
"R13_9","CRCW0805150KFKEA","RC0805N_VIS",116.352494,-82.195000,180.000000,bottom
"R13_10","CRCW0805150KFKEA","RC0805N_VIS",116.352494,-132.695000,180.000000,bottom
"R13_11","CRCW0805150KFKEA","RC0805N_VIS",141.882799,-57.120000,180.000000,bottom
"R13_12","CRCW0805150KFKEA","RC0805N_VIS",141.882799,-107.620000,180.000000,bottom
"R13_13","CRCW0805150KFKEA","RC0805N_VIS",141.882799,-158.120000,180.000000,bottom
"R13_14","CRCW0805150KFKEA","RC0805N_VIS",166.837494,-82.127652,180.000000,bottom
"R13_15","CRCW0805150KFKEA","RC0805N_VIS",166.837494,-132.627652,180.000000,bottom
"R13_16","CRCW0805150KFKEA","RC0805N_VIS",192.382799,-57.120000,180.000000,bottom
"R13_17","CRCW0805150KFKEA","RC0805N_VIS",192.382799,-107.620000,180.000000,bottom
"R13_18","CRCW0805150KFKEA","RC0805N_VIS",192.382799,-158.120000,180.000000,bottom
"R13_19","CRCW0805150KFKEA","RC0805N_VIS",217.352494,-82.195000,180.000000,bottom
"R13_20","CRCW0805150KFKEA","RC0805N_VIS",217.352494,-132.695000,180.000000,bottom
"R14_1","CRCW0805150KFKEA","RC0805N_VIS",49.432799,-70.840000,0.000000,bottom
"R14_2","CRCW0805150KFKEA","RC0805N_VIS",49.432799,-121.340000,0.000000,bottom
"R14_3","CRCW0805150KFKEA","RC0805N_VIS",49.432799,-171.840000,0.000000,bottom
"R14_4","CRCW0805150KFKEA","RC0805N_VIS",74.387494,-95.847652,0.000000,bottom
"R14_5","CRCW0805150KFKEA","RC0805N_VIS",74.387494,-146.347652,0.000000,bottom
"R14_6","CRCW0805150KFKEA","RC0805N_VIS",99.932799,-70.840000,0.000000,bottom
"R14_7","CRCW0805150KFKEA","RC0805N_VIS",99.932799,-121.340000,0.000000,bottom
"R14_8","CRCW0805150KFKEA","RC0805N_VIS",99.932799,-171.840000,0.000000,bottom
"R14_9","CRCW0805150KFKEA","RC0805N_VIS",124.902494,-95.915000,0.000000,bottom
"R14_10","CRCW0805150KFKEA","RC0805N_VIS",124.902494,-146.415000,0.000000,bottom
"R14_11","CRCW0805150KFKEA","RC0805N_VIS",150.432799,-70.840000,0.000000,bottom
"R14_12","CRCW0805150KFKEA","RC0805N_VIS",150.432799,-121.340000,0.000000,bottom
"R14_13","CRCW0805150KFKEA","RC0805N_VIS",150.432799,-171.840000,0.000000,bottom
"R14_14","CRCW0805150KFKEA","RC0805N_VIS",175.387494,-95.847652,0.000000,bottom
"R14_15","CRCW0805150KFKEA","RC0805N_VIS",175.387494,-146.347652,0.000000,bottom
"R14_16","CRCW0805150KFKEA","RC0805N_VIS",200.932799,-70.840000,0.000000,bottom
"R14_17","CRCW0805150KFKEA","RC0805N_VIS",200.932799,-121.340000,0.000000,bottom
"R14_18","CRCW0805150KFKEA","RC0805N_VIS",200.932799,-171.840000,0.000000,bottom
"R14_19","CRCW0805150KFKEA","RC0805N_VIS",225.902494,-95.915000,0.000000,bottom
"R14_20","CRCW0805150KFKEA","RC0805N_VIS",225.902494,-146.415000,0.000000,bottom
"R15_1","CRCW08051M00FKEA","RES_CRCW_0805",38.882500,-50.400000,0.000000,bottom
"R15_2","CRCW08051M00FKEA","RES_CRCW_0805",38.882500,-100.900000,0.000000,bottom
"R15_3","CRCW08051M00FKEA","RES_CRCW_0805",38.882500,-151.400000,0.000000,bottom
"R15_4","CRCW08051M00FKEA","RES_CRCW_0805",63.837195,-75.407652,0.000000,bottom
"R15_5","CRCW08051M00FKEA","RES_CRCW_0805",63.837195,-125.907652,0.000000,bottom
"R15_6","CRCW08051M00FKEA","RES_CRCW_0805",89.382500,-50.400000,0.000000,bottom
"R15_7","CRCW08051M00FKEA","RES_CRCW_0805",89.382500,-100.900000,0.000000,bottom
"R15_8","CRCW08051M00FKEA","RES_CRCW_0805",89.382500,-151.400000,0.000000,bottom
"R15_9","CRCW08051M00FKEA","RES_CRCW_0805",114.352195,-75.475000,0.000000,bottom
"R15_10","CRCW08051M00FKEA","RES_CRCW_0805",114.352195,-125.975000,0.000000,bottom
"R15_11","CRCW08051M00FKEA","RES_CRCW_0805",139.882500,-50.400000,0.000000,bottom
"R15_12","CRCW08051M00FKEA","RES_CRCW_0805",139.882500,-100.900000,0.000000,bottom
"R15_13","CRCW08051M00FKEA","RES_CRCW_0805",139.882500,-151.400000,0.000000,bottom
"R15_14","CRCW08051M00FKEA","RES_CRCW_0805",164.837195,-75.407652,0.000000,bottom
"R15_15","CRCW08051M00FKEA","RES_CRCW_0805",164.837195,-125.907652,0.000000,bottom
"R15_16","CRCW08051M00FKEA","RES_CRCW_0805",190.382500,-50.400000,0.000000,bottom
"R15_17","CRCW08051M00FKEA","RES_CRCW_0805",190.382500,-100.900000,0.000000,bottom
"R15_18","CRCW08051M00FKEA","RES_CRCW_0805",190.382500,-151.400000,0.000000,bottom
"R15_19","CRCW08051M00FKEA","RES_CRCW_0805",215.352195,-75.475000,0.000000,bottom
"R15_20","CRCW08051M00FKEA","RES_CRCW_0805",215.352195,-125.975000,0.000000,bottom
"R16_1","CRCW08051M00FKEA","RES_CRCW_0805",41.857500,-68.072000,0.000000,bottom
"R16_2","CRCW08051M00FKEA","RES_CRCW_0805",41.857500,-118.572000,0.000000,bottom
"R16_3","CRCW08051M00FKEA","RES_CRCW_0805",41.857500,-169.072000,0.000000,bottom
"R16_4","CRCW08051M00FKEA","RES_CRCW_0805",66.812195,-93.079652,0.000000,bottom
"R16_5","CRCW08051M00FKEA","RES_CRCW_0805",66.812195,-143.579652,0.000000,bottom
"R16_6","CRCW08051M00FKEA","RES_CRCW_0805",92.357500,-68.072000,0.000000,bottom
"R16_7","CRCW08051M00FKEA","RES_CRCW_0805",92.357500,-118.572000,0.000000,bottom
"R16_8","CRCW08051M00FKEA","RES_CRCW_0805",92.357500,-169.072000,0.000000,bottom
"R16_9","CRCW08051M00FKEA","RES_CRCW_0805",117.327195,-93.147000,0.000000,bottom
"R16_10","CRCW08051M00FKEA","RES_CRCW_0805",117.327195,-143.647000,0.000000,bottom
"R16_11","CRCW08051M00FKEA","RES_CRCW_0805",142.857500,-68.072000,0.000000,bottom
"R16_12","CRCW08051M00FKEA","RES_CRCW_0805",142.857500,-118.572000,0.000000,bottom
"R16_13","CRCW08051M00FKEA","RES_CRCW_0805",142.857500,-169.072000,0.000000,bottom
"R16_14","CRCW08051M00FKEA","RES_CRCW_0805",167.812195,-93.079652,0.000000,bottom
"R16_15","CRCW08051M00FKEA","RES_CRCW_0805",167.812195,-143.579652,0.000000,bottom
"R16_16","CRCW08051M00FKEA","RES_CRCW_0805",193.357500,-68.072000,0.000000,bottom
"R16_17","CRCW08051M00FKEA","RES_CRCW_0805",193.357500,-118.572000,0.000000,bottom
"R16_18","CRCW08051M00FKEA","RES_CRCW_0805",193.357500,-169.072000,0.000000,bottom
"R16_19","CRCW08051M00FKEA","RES_CRCW_0805",218.327195,-93.147000,0.000000,bottom
"R16_20","CRCW08051M00FKEA","RES_CRCW_0805",218.327195,-143.647000,0.000000,bottom
"R_CLK1","CRCW08054K75FKEA","RC0805N_VIS",198.400000,-27.342800,90.000000,bottom
"R_DAT1","CRCW08054K75FKEA","RC0805N_VIS",195.080000,-29.392800,90.000000,bottom
"TP1_1","TP_CNT","TestPoint_Pad_04",69.480000,-62.992000,180.000000,bottom
"TP1_2","TP_CNT","TestPoint_Pad_04",69.480000,-113.492000,180.000000,bottom
"TP1_3","TP_CNT","TestPoint_Pad_04",69.480000,-163.992000,180.000000,bottom
"TP1_4","TP_CNT","TestPoint_Pad_04",94.434695,-87.999652,180.000000,bottom
"TP1_5","TP_CNT","TestPoint_Pad_04",94.434695,-138.499652,180.000000,bottom
"TP1_6","TP_CNT","TestPoint_Pad_04",119.980000,-62.992000,180.000000,bottom
"TP1_7","TP_CNT","TestPoint_Pad_04",119.980000,-113.492000,180.000000,bottom
"TP1_8","TP_CNT","TestPoint_Pad_04",119.980000,-163.992000,180.000000,bottom
"TP1_9","TP_CNT","TestPoint_Pad_04",144.949695,-88.067000,180.000000,bottom
"TP1_10","TP_CNT","TestPoint_Pad_04",144.949695,-138.567000,180.000000,bottom
"TP1_11","TP_CNT","TestPoint_Pad_04",170.480000,-62.992000,180.000000,bottom
"TP1_12","TP_CNT","TestPoint_Pad_04",170.480000,-113.492000,180.000000,bottom
"TP1_13","TP_CNT","TestPoint_Pad_04",170.480000,-163.992000,180.000000,bottom
"TP1_14","TP_CNT","TestPoint_Pad_04",195.434695,-87.999652,180.000000,bottom
"TP1_15","TP_CNT","TestPoint_Pad_04",195.434695,-138.499652,180.000000,bottom
"TP1_16","TP_CNT","TestPoint_Pad_04",220.980000,-62.992000,180.000000,bottom
"TP1_17","TP_CNT","TestPoint_Pad_04",220.980000,-113.492000,180.000000,bottom
"TP1_18","TP_CNT","TestPoint_Pad_04",220.980000,-163.992000,180.000000,bottom
"TP1_19","TP_CNT","TestPoint_Pad_04",245.949695,-88.067000,180.000000,bottom
"TP1_20","TP_CNT","TestPoint_Pad_04",245.949695,-138.567000,180.000000,bottom
"TP2_1","TP_2.5V","TestPoint_Pad_04",55.000000,-73.560000,180.000000,bottom
"TP2_2","TP_2.5V","TestPoint_Pad_04",55.000000,-124.060000,180.000000,bottom
"TP2_3","TP_2.5V","TestPoint_Pad_04",55.000000,-174.560000,180.000000,bottom
"TP2_4","TP_2.5V","TestPoint_Pad_04",79.954695,-98.567652,180.000000,bottom
"TP2_5","TP_2.5V","TestPoint_Pad_04",79.954695,-149.067652,180.000000,bottom
"TP2_6","TP_2.5V","TestPoint_Pad_04",105.500000,-73.560000,180.000000,bottom
"TP2_7","TP_2.5V","TestPoint_Pad_04",105.500000,-124.060000,180.000000,bottom
"TP2_8","TP_2.5V","TestPoint_Pad_04",105.500000,-174.560000,180.000000,bottom
"TP2_9","TP_2.5V","TestPoint_Pad_04",130.469695,-98.635000,180.000000,bottom
"TP2_10","TP_2.5V","TestPoint_Pad_04",130.469695,-149.135000,180.000000,bottom
"TP2_11","TP_2.5V","TestPoint_Pad_04",156.000000,-73.560000,180.000000,bottom
"TP2_12","TP_2.5V","TestPoint_Pad_04",156.000000,-124.060000,180.000000,bottom
"TP2_13","TP_2.5V","TestPoint_Pad_04",156.000000,-174.560000,180.000000,bottom
"TP2_14","TP_2.5V","TestPoint_Pad_04",180.954695,-98.567652,180.000000,bottom
"TP2_15","TP_2.5V","TestPoint_Pad_04",180.954695,-149.067652,180.000000,bottom
"TP2_16","TP_2.5V","TestPoint_Pad_04",206.500000,-73.560000,180.000000,bottom
"TP2_17","TP_2.5V","TestPoint_Pad_04",206.500000,-124.060000,180.000000,bottom
"TP2_18","TP_2.5V","TestPoint_Pad_04",206.500000,-174.560000,180.000000,bottom
"TP2_19","TP_2.5V","TestPoint_Pad_04",231.469695,-98.635000,180.000000,bottom
"TP2_20","TP_2.5V","TestPoint_Pad_04",231.469695,-149.135000,180.000000,bottom
"TP3_1","TP_SEN","TestPoint_Pad_04",45.850000,-71.730000,0.000000,bottom
"TP3_2","TP_SEN","TestPoint_Pad_04",45.850000,-122.230000,0.000000,bottom
"TP3_3","TP_SEN","TestPoint_Pad_04",45.850000,-172.730000,0.000000,bottom
"TP3_4","TP_SEN","TestPoint_Pad_04",70.804695,-96.737652,0.000000,bottom
"TP3_5","TP_SEN","TestPoint_Pad_04",70.804695,-147.237652,0.000000,bottom
"TP3_6","TP_SEN","TestPoint_Pad_04",96.350000,-71.730000,0.000000,bottom
"TP3_7","TP_SEN","TestPoint_Pad_04",96.350000,-122.230000,0.000000,bottom
"TP3_8","TP_SEN","TestPoint_Pad_04",96.350000,-172.730000,0.000000,bottom
"TP3_9","TP_SEN","TestPoint_Pad_04",121.319695,-96.805000,0.000000,bottom
"TP3_10","TP_SEN","TestPoint_Pad_04",121.319695,-147.305000,0.000000,bottom
"TP3_11","TP_SEN","TestPoint_Pad_04",146.850000,-71.730000,0.000000,bottom
"TP3_12","TP_SEN","TestPoint_Pad_04",146.850000,-122.230000,0.000000,bottom
"TP3_13","TP_SEN","TestPoint_Pad_04",146.850000,-172.730000,0.000000,bottom
"TP3_14","TP_SEN","TestPoint_Pad_04",171.804695,-96.737652,0.000000,bottom
"TP3_15","TP_SEN","TestPoint_Pad_04",171.804695,-147.237652,0.000000,bottom
"TP3_16","TP_SEN","TestPoint_Pad_04",197.350000,-71.730000,0.000000,bottom
"TP3_17","TP_SEN","TestPoint_Pad_04",197.350000,-122.230000,0.000000,bottom
"TP3_18","TP_SEN","TestPoint_Pad_04",197.350000,-172.730000,0.000000,bottom
"TP3_19","TP_SEN","TestPoint_Pad_04",222.319695,-96.805000,0.000000,bottom
"TP3_20","TP_SEN","TestPoint_Pad_04",222.319695,-147.305000,0.000000,bottom
"TP4_1","TP_AUX","TestPoint_Pad_04",37.520000,-53.550000,180.000000,bottom
"TP4_2","TP_AUX","TestPoint_Pad_04",37.520000,-104.050000,180.000000,bottom
"TP4_3","TP_AUX","TestPoint_Pad_04",37.520000,-154.550000,180.000000,bottom
"TP4_4","TP_AUX","TestPoint_Pad_04",62.474695,-78.557652,180.000000,bottom
"TP4_5","TP_AUX","TestPoint_Pad_04",62.474695,-129.057652,180.000000,bottom
"TP4_6","TP_AUX","TestPoint_Pad_04",88.020000,-53.550000,180.000000,bottom
"TP4_7","TP_AUX","TestPoint_Pad_04",88.020000,-104.050000,180.000000,bottom
"TP4_8","TP_AUX","TestPoint_Pad_04",88.020000,-154.550000,180.000000,bottom
"TP4_9","TP_AUX","TestPoint_Pad_04",112.989695,-78.625000,180.000000,bottom
"TP4_10","TP_AUX","TestPoint_Pad_04",112.989695,-129.125000,180.000000,bottom
"TP4_11","TP_AUX","TestPoint_Pad_04",138.520000,-53.550000,180.000000,bottom
"TP4_12","TP_AUX","TestPoint_Pad_04",138.520000,-104.050000,180.000000,bottom
"TP4_13","TP_AUX","TestPoint_Pad_04",138.520000,-154.550000,180.000000,bottom
"TP4_14","TP_AUX","TestPoint_Pad_04",163.474695,-78.557652,180.000000,bottom
"TP4_15","TP_AUX","TestPoint_Pad_04",163.474695,-129.057652,180.000000,bottom
"TP4_16","TP_AUX","TestPoint_Pad_04",189.020000,-53.550000,180.000000,bottom
"TP4_17","TP_AUX","TestPoint_Pad_04",189.020000,-104.050000,180.000000,bottom
"TP4_18","TP_AUX","TestPoint_Pad_04",189.020000,-154.550000,180.000000,bottom
"TP4_19","TP_AUX","TestPoint_Pad_04",213.989695,-78.625000,180.000000,bottom
"TP4_20","TP_AUX","TestPoint_Pad_04",213.989695,-129.125000,180.000000,bottom
"TP5_1","TP_F1","TestPoint_Pad_04",69.480000,-70.612000,180.000000,bottom
"TP5_2","TP_F1","TestPoint_Pad_04",69.480000,-121.112000,180.000000,bottom
"TP5_3","TP_F1","TestPoint_Pad_04",69.480000,-171.612000,180.000000,bottom
"TP5_4","TP_F1","TestPoint_Pad_04",94.434695,-95.619652,180.000000,bottom
"TP5_5","TP_F1","TestPoint_Pad_04",94.434695,-146.119652,180.000000,bottom
"TP5_6","TP_F1","TestPoint_Pad_04",119.980000,-70.612000,180.000000,bottom
"TP5_7","TP_F1","TestPoint_Pad_04",119.980000,-121.112000,180.000000,bottom
"TP5_8","TP_F1","TestPoint_Pad_04",119.980000,-171.612000,180.000000,bottom
"TP5_9","TP_F1","TestPoint_Pad_04",144.949695,-95.687000,180.000000,bottom
"TP5_10","TP_F1","TestPoint_Pad_04",144.949695,-146.187000,180.000000,bottom
"TP5_11","TP_F1","TestPoint_Pad_04",170.480000,-70.612000,180.000000,bottom
"TP5_12","TP_F1","TestPoint_Pad_04",170.480000,-121.112000,180.000000,bottom
"TP5_13","TP_F1","TestPoint_Pad_04",170.480000,-171.612000,180.000000,bottom
"TP5_14","TP_F1","TestPoint_Pad_04",195.434695,-95.619652,180.000000,bottom
"TP5_15","TP_F1","TestPoint_Pad_04",195.434695,-146.119652,180.000000,bottom
"TP5_16","TP_F1","TestPoint_Pad_04",220.980000,-70.612000,180.000000,bottom
"TP5_17","TP_F1","TestPoint_Pad_04",220.980000,-121.112000,180.000000,bottom
"TP5_18","TP_F1","TestPoint_Pad_04",220.980000,-171.612000,180.000000,bottom
"TP5_19","TP_F1","TestPoint_Pad_04",245.949695,-95.687000,180.000000,bottom
"TP5_20","TP_F1","TestPoint_Pad_04",245.949695,-146.187000,180.000000,bottom
"U1","LP5907MFX-4.5/NOPB","DBV0005A_L",230.045000,-28.307200,180.000000,bottom
"U2","LM4041CIDBZT","DBZ3",216.597400,-28.127200,90.000000,bottom
"U3_1","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",52.625000,-55.575000,180.000000,bottom
"U3_2","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",52.625000,-106.075000,180.000000,bottom
"U3_3","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",52.625000,-156.575000,180.000000,bottom
"U3_4","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",77.579695,-80.582652,180.000000,bottom
"U3_5","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",77.579695,-131.082652,180.000000,bottom
"U3_6","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",103.125000,-55.575000,180.000000,bottom
"U3_7","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",103.125000,-106.075000,180.000000,bottom
"U3_8","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",103.125000,-156.575000,180.000000,bottom
"U3_9","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",128.094695,-80.650000,180.000000,bottom
"U3_10","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",128.094695,-131.150000,180.000000,bottom
"U3_11","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",153.625000,-55.575000,180.000000,bottom
"U3_12","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",153.625000,-106.075000,180.000000,bottom
"U3_13","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",153.625000,-156.575000,180.000000,bottom
"U3_14","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",178.579695,-80.582652,180.000000,bottom
"U3_15","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",178.579695,-131.082652,180.000000,bottom
"U3_16","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",204.125000,-55.575000,180.000000,bottom
"U3_17","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",204.125000,-106.075000,180.000000,bottom
"U3_18","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",204.125000,-156.575000,180.000000,bottom
"U3_19","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",229.094695,-80.650000,180.000000,bottom
"U3_20","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",229.094695,-131.150000,180.000000,bottom
"U4_1","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",52.715000,-62.865000,180.000000,bottom
"U4_2","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",52.715000,-113.365000,180.000000,bottom
"U4_3","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",52.715000,-163.865000,180.000000,bottom
"U4_4","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",77.669695,-87.872652,180.000000,bottom
"U4_5","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",77.669695,-138.372652,180.000000,bottom
"U4_6","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",103.215000,-62.865000,180.000000,bottom
"U4_7","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",103.215000,-113.365000,180.000000,bottom
"U4_8","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",103.215000,-163.865000,180.000000,bottom
"U4_9","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",128.184695,-87.940000,180.000000,bottom
"U4_10","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",128.184695,-138.440000,180.000000,bottom
